h,a,c,theta_h,theta_a,average edge weight,std. of average comm. states,range of average comm. states,number of communities,modularity
0.03,0.01,0.03,0.01,0.03,2.0444010076658783e-07,2.9217499643134595,13.719970705979637,74,0.8389644867642995
0.03,0.01,0.03,0.01,0.1,1.6112147507427246e-07,2.9130797484106536,14.834251232145345,70,0.852549476034087
0.03,0.01,0.03,0.01,0.3,2.8005762790282967e-08,2.7975638215693555,11.919393260447784,85,0.8779824295100417
0.03,0.01,0.03,0.03,0.01,1.6268980956491275e-06,3.6256710567596664,13.726681393899494,48,0.8923612610963483
0.03,0.01,0.03,0.03,0.03,1.1226125432169348e-06,3.872891741499084,14.495056002211365,46,0.9004879423146911
0.03,0.01,0.03,0.03,0.1,3.0161106636197677e-06,3.3545872560905394,12.465404065137612,56,0.2258154055465199
0.03,0.01,0.03,0.03,0.3,1.2941009707091137e-07,3.4100375162495147,18.770816382131684,79,0.8944774121307622
0.03,0.01,0.03,0.1,0.01,0.00015725118087784543,4.238375042562848,13.698410486211102,15,0.7495506826085074
0.03,0.01,0.03,0.1,0.03,6.112009400803708e-05,4.134771294637037,16.490852418026904,21,0.6287124430680343
0.03,0.01,0.03,0.1,0.1,5.779441020303916e-05,4.555254770049593,15.54829675438129,23,0.5714937707568659
0.03,0.01,0.03,0.1,0.3,1.5764986082944025e-06,3.036589065964674,11.257389725846576,36,0.8830465639754703
0.03,0.01,0.03,0.3,0.01,0.011434064850954072,2.3124603365675642,7.080924028703488,6,0.5422398423676626
0.03,0.01,0.03,0.3,0.03,0.00995633489914123,4.529847692701119,13.135707935894327,7,0.5178218825904428
0.03,0.01,0.03,0.3,0.1,0.008477853518732651,2.680231747056615,8.407515157020246,6,0.5738645784027868
0.03,0.01,0.03,0.3,0.3,0.00248287887518718,3.036919788072198,10.097114263101016,7,0.5740587731510866
0.03,0.03,0.03,0.01,0.01,0.21761368808330744,1.6212693013852175,3.9579852224773364,3,0.20423364829735918
0.03,0.03,0.03,0.01,0.03,0.20728824921671996,1.9621967344993163,4.763520308587671,3,0.24222583269919334
0.03,0.03,0.03,0.01,0.1,0.12409623386737018,2.1568268462765454,5.174306094768168,3,0.2418702329344196
0.03,0.03,0.03,0.01,0.3,0.007264959078863904,2.0350864617952555,5.557845781879487,5,0.4273374048490697
0.03,0.03,0.03,0.03,0.01,0.2446686495014781,1.7849977010063922,4.372300229307978,3,0.2295277016232149
0.03,0.03,0.03,0.03,0.03,0.23058488821306228,1.8867430472960984,3.773486094592197,2,0.1991394784017871
0.03,0.03,0.03,0.03,0.1,0.14958918823975112,1.651636238004339,4.592794557073203,4,0.22641165060005
0.03,0.03,0.03,0.03,0.3,0.011019220375594326,1.8792543237515928,4.704335561319221,4,0.42265596756149026
0.03,0.03,0.03,0.1,0.01,0.3550737043219982,1.690710870115626,4.084416355655671,3,0.19461450323269242
0.03,0.03,0.03,0.1,0.03,0.3073295198670749,1.9443844306705853,3.8887688613411706,2,0.21815209193936536
0.03,0.03,0.03,0.1,0.1,0.23082930330237453,1.570403931556787,3.844983784904387,3,0.19166516414082396
0.03,0.03,0.03,0.1,0.3,0.03502005326669121,2.340921666867343,6.227360458927524,4,0.33826290232832423
0.03,0.03,0.03,0.3,0.01,0.6856656583114399,1.2537154121981686,2.928422197280673,3,0.1778229112575253
0.03,0.03,0.03,0.3,0.03,0.6386262983824321,1.4003083010458777,2.8006166020917553,2,0.14293556146139763
0.03,0.03,0.03,0.3,0.1,0.492361467337654,1.2754704458821535,2.8432893894599935,3,0.17833158463151014
0.03,0.03,0.03,0.3,0.3,0.2335902901445787,1.553815594619182,3.7399738341414857,3,0.1978227261458132
0.03,0.1,0.03,0.01,0.01,6.432300634100623,0.5456005960614405,1.0912011921228808,2,0.0279080708533076
0.03,0.1,0.03,0.01,0.03,6.183207956874194,0.6117169859797443,1.2234339719594887,2,0.03307246089264826
0.03,0.1,0.03,0.01,0.1,5.638163433072677,0.683364424495245,1.36672884899049,2,0.030704178640271834
0.03,0.1,0.03,0.01,0.3,3.473668037935341,0.8092094580044149,1.6184189160088298,2,0.04009003969830502
0.03,0.1,0.03,0.03,0.01,6.780432329878117,0.9510303160600362,1.9020606321200724,2,0.029136099430761925
0.03,0.1,0.03,0.03,0.03,6.36602659106113,0.8243718791738954,1.6487437583477909,2,0.032565456702909334
0.03,0.1,0.03,0.03,0.1,5.870995611715946,0.6420532069393319,1.2841064138786638,2,0.03499501384168996
0.03,0.1,0.03,0.03,0.3,3.922065157280936,0.581482808548009,1.162965617096018,2,0.04260540820760461
0.03,0.1,0.03,0.1,0.01,6.083769943295396,0.6288924707553378,1.2577849415106757,2,0.02841470708158117
0.03,0.1,0.03,0.1,0.03,6.331606815224172,0.6062872528628803,1.2125745057257606,2,0.028730627454007646
0.03,0.1,0.03,0.1,0.1,6.100351686264129,0.40079221241218466,0.8015844248243693,2,0.0352557047653381
0.03,0.1,0.03,0.1,0.3,4.00941669035414,0.6958879591052433,1.3917759182104865,2,0.037564641230526136
0.03,0.1,0.03,0.3,0.01,7.197497308026452,0.8020684314243441,1.719321573103588,3,0.025543256198028955
0.03,0.1,0.03,0.3,0.03,6.92344964885605,0.7552456682161776,1.5104913364323551,2,0.02707865055320194
0.03,0.1,0.03,0.3,0.1,6.177248298428779,0.4383845876293436,0.8767691752586873,2,0.030239070172295296
0.03,0.1,0.03,0.3,0.3,5.094029474736151,0.6576135820958895,1.315227164191779,2,0.03467135218932668
0.03,0.3,0.03,0.01,0.01,24.848355438339386,0.5891710535256762,1.1783421070513522,2,0.004267498244777651
0.03,0.3,0.03,0.01,0.03,24.92601539488641,0.7547430982116814,1.5094861964233628,2,0.006067120022323985
0.03,0.3,0.03,0.01,0.1,23.50457593897624,0.677740592903629,1.355481185807258,2,0.006931742136919217
0.03,0.3,0.03,0.01,0.3,17.643019336448546,0.503908135438795,1.00781627087759,2,0.008602643089209466
0.03,0.3,0.03,0.03,0.01,25.3284561407126,0.6636589456910881,1.3273178913821762,2,0.006391055800928608
0.03,0.3,0.03,0.03,0.03,26.14617867592638,0.334229516122288,0.668459032244576,2,0.0053129046851242145
0.03,0.3,0.03,0.03,0.1,24.04943819158218,0.6774517134867908,1.3549034269735816,2,0.005830058246013986
0.03,0.3,0.03,0.03,0.3,18.053097184429422,0.8137486457963953,1.6274972915927906,2,0.007416863774002053
0.03,0.3,0.03,0.1,0.01,25.64766590068174,0.3915720897514402,0.7831441795028804,2,0.0059414096191914845
0.03,0.3,0.03,0.1,0.03,26.48995803548386,0.5934352784468349,1.1868705568936697,2,0.005588003847072531
0.03,0.3,0.03,0.1,0.1,22.622109750341796,0.7051852712461483,1.4103705424922968,2,0.006421532233179816
0.03,0.3,0.03,0.1,0.3,18.011772606953894,0.41947182478518275,0.8389436495703655,2,0.008562727364818223
0.03,0.3,0.03,0.3,0.01,24.95571618227627,0.6923231799438629,1.3846463598877259,2,0.003479652606522776
0.03,0.3,0.03,0.3,0.03,25.132399426792567,0.6965574922661777,1.3931149845323554,2,0.0046860503339898885
0.03,0.3,0.03,0.3,0.1,25.21246773352836,0.7215428259089436,1.4430856518178872,2,0.0063950066442410025
0.03,0.3,0.03,0.3,0.3,17.950384249823156,0.6440901177981524,1.2881802355963048,2,0.0060514533583521934
0.1,0.01,0.03,0.01,0.01,1.1462046835458004e-07,3.0890490673406283,14.446415851492496,83,0.8716541355891267
0.1,0.01,0.03,0.01,0.03,2.2859623734593392e-07,3.288207032101226,17.237589310959184,75,0.8897237935471088
0.1,0.01,0.03,0.01,0.1,9.139219320517936e-08,3.422877390670997,15.382171455835264,84,0.8886599319446229
0.1,0.01,0.03,0.01,0.3,1.1710682718615051e-07,3.298959301519946,17.39769486991511,82,0.8659599322628247
0.1,0.01,0.03,0.03,0.01,2.2987187994195767e-06,3.6989765902120655,16.891309848719597,48,0.8691109153526735
0.1,0.01,0.03,0.03,0.03,1.2627123523989255e-06,3.623872472879892,17.10007768227188,60,0.9189631397306205
0.1,0.01,0.03,0.03,0.1,8.319961100674069e-07,3.6015423649504,16.000170859251348,63,0.9042194599490527
0.1,0.01,0.03,0.03,0.3,5.179650658577782e-07,4.253048901434227,19.595310928990912,66,0.8918738502041279
0.1,0.01,0.03,0.1,0.01,4.010042386563878e-05,4.633509427358215,16.790661801144257,33,0.8910079143596452
0.1,0.01,0.03,0.1,0.03,4.371560965352144e-05,4.145252289301985,14.727365413509535,30,0.830778791183875
0.1,0.01,0.03,0.1,0.1,3.3213446198404466e-05,4.627212245017533,18.286936163935966,29,0.8855831972175281
0.1,0.01,0.03,0.1,0.3,1.4604056829212717e-05,4.580775294835546,17.589183159984245,38,0.8783359417738861
0.1,0.01,0.03,0.3,0.01,0.0027654622282145287,4.642719367130217,14.610850525099387,11,0.7103951452201711
0.1,0.01,0.03,0.3,0.03,0.0031431665242617926,4.514711463800615,15.14403094157052,11,0.6957193041432147
0.1,0.01,0.03,0.3,0.1,0.0024136723985303476,4.249971853621132,14.359237501997256,11,0.7673893902332006
0.1,0.01,0.03,0.3,0.3,0.0018499991713639445,4.216142109432491,13.589963967934224,12,0.7024115774391799
0.1,0.03,0.03,0.01,0.01,1.6577589553816024e-06,3.2593352297786473,14.170125330761216,66,0.6426940602427584
0.1,0.03,0.03,0.01,0.03,3.9582735631706927e-07,3.642104627482287,18.439516979695497,77,0.8368399989738413
0.1,0.03,0.03,0.01,0.1,9.539306558233503e-08,3.078064278693129,17.64361410228879,87,0.8425861855669478
0.1,0.03,0.03,0.01,0.3,7.286807673134047e-08,3.3358002950451566,14.713297015186653,87,0.8427654022587837
0.1,0.03,0.03,0.03,0.01,3.90397552780881e-06,3.7525047148222797,12.639948613504284,46,0.877954057961666
0.1,0.03,0.03,0.03,0.03,3.3776124882463037e-06,3.8688934401051602,14.376518821379609,47,0.8713012874395305
0.1,0.03,0.03,0.03,0.1,6.871484425885918e-07,3.603781919630459,18.211096469084982,63,0.9001576722644727
0.1,0.03,0.03,0.03,0.3,6.04545843292742e-07,3.599217216866314,16.32792962519961,74,0.8431569055187499
0.1,0.03,0.03,0.1,0.01,7.959330653086878e-05,4.5906912451367425,17.962111856142727,19,0.8291651158508241
0.1,0.03,0.03,0.1,0.03,5.770068580412143e-05,5.260639438804141,20.162870035241752,30,0.7903791877794113
0.1,0.03,0.03,0.1,0.1,2.6285598785126e-05,4.601686159804116,17.25056273451352,31,0.8859425352260778
0.1,0.03,0.03,0.1,0.3,4.135209399470816e-06,3.764344126374504,14.6415331148895,40,0.8693091505242163
0.1,0.03,0.03,0.3,0.01,0.0073304438016375765,4.148053081932178,12.070186890823479,8,0.7291650710628255
0.1,0.03,0.03,0.3,0.03,0.007428238091800059,3.760002416334984,11.912784945334257,8,0.6451714717682957
0.1,0.03,0.03,0.3,0.1,0.005095620841378801,4.941541637727825,16.487030710410885,11,0.6573568183854961
0.1,0.03,0.03,0.3,0.3,0.001544637858069936,4.455736163528355,15.52147780735767,11,0.7674302477680889
0.1,0.1,0.03,0.01,0.01,0.23346332411329862,2.5682346478251237,5.136469295650247,2,0.21382000918811842
0.1,0.1,0.03,0.01,0.03,0.14575310385899054,2.105966873457099,5.13522049588283,3,0.21033467040936243
0.1,0.1,0.03,0.01,0.1,0.013505056540788412,1.8319396461327515,4.473024910420502,5,0.3618213833380853
0.1,0.1,0.03,0.01,0.3,0.001152587454628037,3.4462122185493467,10.180897478501777,5,0.5544032763392456
0.1,0.1,0.03,0.03,0.01,0.28344667154144826,1.7571512828623193,4.295144571562155,3,0.2099346851215681
0.1,0.1,0.03,0.03,0.03,0.20662144650438657,1.7440988818765402,4.250588263382886,3,0.20687211185790663
0.1,0.1,0.03,0.03,0.1,0.030683595938409476,2.2321525740655956,6.196801104893244,4,0.28050248617998114
0.1,0.1,0.03,0.03,0.3,0.0032894098780250677,3.1111111446477917,9.187627607630752,5,0.46791856159734385
0.1,0.1,0.03,0.1,0.01,0.6216228746204362,2.0130388770058976,4.026077754011795,2,0.18881825128226307
0.1,0.1,0.03,0.1,0.03,0.5282911589286075,2.233362231995229,4.466724463990458,2,0.22712383126403252
0.1,0.1,0.03,0.1,0.1,0.2096297961878221,1.8322545717769334,4.480078254397334,3,0.21733022114156375
0.1,0.1,0.03,0.1,0.3,0.006611636602598268,3.0340098330016065,9.164491604752023,6,0.5561345954600488
0.1,0.1,0.03,0.3,0.01,1.6723299644286618,1.5288667072207351,3.0577334144414703,2,0.18004497369173753
0.1,0.1,0.03,0.3,0.03,1.559115735591555,1.7664097981633884,3.532819596326777,2,0.1746853858832226
0.1,0.1,0.03,0.3,0.1,1.1248291695974875,2.101019558219897,4.202039116439794,2,0.2076696872712688
0.1,0.1,0.03,0.3,0.3,0.20503136116512496,1.9474753199351698,4.761961364927478,3,0.21570021352580976
0.1,0.3,0.03,0.01,0.01,16.855057870238713,1.01353560900731,2.02707121801462,2,0.03826664874032293
0.1,0.3,0.03,0.01,0.03,17.06769465228276,0.8654125545073719,1.7308251090147437,2,0.04449014246902591
0.1,0.3,0.03,0.01,0.1,15.373349544280417,0.7360217746040798,1.4720435492081596,2,0.041975914072769765
0.1,0.3,0.03,0.01,0.3,10.118201665541639,0.7347206202840249,1.4694412405680497,2,0.047485019316797494
0.1,0.3,0.03,0.03,0.01,17.12784744002814,0.6770587592750209,1.3541175185500418,2,0.03641226660765276
0.1,0.3,0.03,0.03,0.03,16.04257087607409,0.7088398226010748,1.4176796452021496,2,0.03770254040681906
0.1,0.3,0.03,0.03,0.1,14.710133551579933,0.7003881460269132,1.4007762920538265,2,0.04095097887805507
0.1,0.3,0.03,0.03,0.3,10.377071077603713,0.9531816003920557,2.183698092525176,3,0.04516071795931953
0.1,0.3,0.03,0.1,0.01,17.479540637935873,0.33732114882682906,0.6746422976536581,2,0.03479453841615715
0.1,0.3,0.03,0.1,0.03,17.060093482669206,0.6154049577212151,1.2308099154424303,2,0.036700215675497416
0.1,0.3,0.03,0.1,0.1,16.059785971107072,0.8485627332733172,1.6971254665466344,2,0.039241583728533175
0.1,0.3,0.03,0.1,0.3,11.6967622860919,0.5850602988207055,1.170120597641411,2,0.04752068083378885
0.1,0.3,0.03,0.3,0.01,20.043359059022162,0.714149566580957,1.428299133161914,2,0.03330315277891588
0.1,0.3,0.03,0.3,0.03,18.990294046321132,0.6813940699891909,1.3627881399783819,2,0.0331744840076425
0.1,0.3,0.03,0.3,0.1,16.96810261738261,0.6408415452467725,1.281683090493545,2,0.03439993168017688
0.1,0.3,0.03,0.3,0.3,12.348809991685872,0.5746397286237516,1.1492794572475031,2,0.042540541384650604
0.3,0.01,0.03,0.01,0.01,2.9052943265680745e-07,3.3419405314095068,16.442223801311147,81,0.8493625108004388
0.3,0.01,0.03,0.01,0.03,3.880341961954022e-07,3.4406111266943893,17.632901284598443,78,0.8633234159034086
0.3,0.01,0.03,0.01,0.1,2.62375988275632e-07,3.437098165372239,15.215860362095485,81,0.8994187732503812
0.3,0.01,0.03,0.01,0.3,2.0525528652224827e-07,3.6242918669332123,17.97780963824282,88,0.8555543471910919
0.3,0.01,0.03,0.03,0.01,3.601733337801876e-06,3.420262989930861,13.389885296242888,56,0.9084286568327116
0.3,0.01,0.03,0.03,0.03,4.0552356842396375e-06,3.2993466915324112,14.323245596566888,53,0.8841203090891023
0.3,0.01,0.03,0.03,0.1,3.5151198792012447e-06,3.7293448941379506,17.63451555493265,50,0.9001766887423247
0.3,0.01,0.03,0.03,0.3,1.7865077844887592e-06,3.631223848475013,16.59766001640211,68,0.926295592227295
0.3,0.01,0.03,0.1,0.01,0.00010065791512013034,4.169119417106108,15.083319360229979,34,0.8844906356109521
0.3,0.01,0.03,0.1,0.03,9.461577977300692e-05,4.471647244911919,18.282803652573975,30,0.8195831808718498
0.3,0.01,0.03,0.1,0.1,8.716472585745953e-05,3.938330172605925,14.436107707570802,27,0.8666492044370766
0.3,0.01,0.03,0.1,0.3,7.72753090161339e-05,4.201929430244249,16.623694606393734,31,0.8853675828438659
0.3,0.01,0.03,0.3,0.01,0.007671021127537426,4.266053156906532,14.530075373123049,11,0.7454940202183014
0.3,0.01,0.03,0.3,0.03,0.007683107551275119,4.768170304154921,16.48373986896754,12,0.6995779409325996
0.3,0.01,0.03,0.3,0.1,0.00601139196653641,4.535196656467792,15.521289725455667,14,0.8124191131154915
0.3,0.01,0.03,0.3,0.3,0.006664572144466369,4.525538709874337,14.712791995236355,12,0.7932154198438692
0.3,0.03,0.03,0.01,0.01,4.335676790087319e-07,3.2745748950991707,13.594520423792973,81,0.87609941432776
0.3,0.03,0.03,0.01,0.03,5.300957685345935e-07,3.228360332689067,15.846122573744758,84,0.868867372938015
0.3,0.03,0.03,0.01,0.1,3.469207425069395e-07,3.922811407439614,19.306139511099524,84,0.8065437676713816
0.3,0.03,0.03,0.01,0.3,2.644085634300849e-07,3.6157263633796535,24.13905754633371,86,0.8433604891516439
0.3,0.03,0.03,0.03,0.01,4.109123522292936e-06,3.9511614296920174,15.630487694097457,58,0.9139875460555755
0.3,0.03,0.03,0.03,0.03,3.319753963475471e-06,3.7945405615032817,18.6852382542614,61,0.9134640521792944
0.3,0.03,0.03,0.03,0.1,2.798165733064679e-06,3.891352470829868,15.892051224469185,64,0.9207993941787341
0.3,0.03,0.03,0.03,0.3,1.3077472977575278e-06,3.7755849258571677,17.859858184194024,71,0.9088584524889933
0.3,0.03,0.03,0.1,0.01,0.00011218049016852514,4.973763232864765,18.936373541068313,30,0.8123378227995396
0.3,0.03,0.03,0.1,0.03,9.46306313360821e-05,4.495914521523726,14.687033808153945,29,0.8729821063095479
0.3,0.03,0.03,0.1,0.1,8.374359175636341e-05,4.821626864699556,17.06009704659393,33,0.8661810608242406
0.3,0.03,0.03,0.1,0.3,3.2272647827405305e-05,4.624293089625842,17.609528504227562,36,0.8910712060767922
0.3,0.03,0.03,0.3,0.01,0.010249164901485896,3.7878490870499375,13.096074656766588,11,0.7423854272509692
0.3,0.03,0.03,0.3,0.03,0.008695663963360144,4.725147084128391,15.2674348569146,11,0.7470131227267333
0.3,0.03,0.03,0.3,0.1,0.007038717034441579,4.698963977382054,15.27507506267327,11,0.7270858537075611
0.3,0.03,0.03,0.3,0.3,0.0059922687011613116,4.463630550354891,16.00289658870807,14,0.7948992070066694
0.3,0.1,0.03,0.01,0.01,5.7189977522454135e-06,3.424596278881743,15.595856434225869,64,0.6822329647017593
0.3,0.1,0.03,0.01,0.03,1.168765651505559e-06,3.7123427394281716,18.327005043151015,80,0.8883006596246783
0.3,0.1,0.03,0.01,0.1,2.7585318330880776e-07,3.701694762716562,18.011114011921315,87,0.8092856408486799
0.3,0.1,0.03,0.01,0.3,3.488489667414141e-07,2.7827882777779624,13.900406454266715,82,0.8553249381259714
0.3,0.1,0.03,0.03,0.01,1.1860311637470771e-05,3.9589258237212865,14.516605411977686,45,0.8813735238769539
0.3,0.1,0.03,0.03,0.03,1.1483812829997098e-05,4.244140939523356,18.078610664593242,51,0.8905666170163495
0.3,0.1,0.03,0.03,0.1,3.4719488631481444e-06,3.633417827674072,15.65639684683999,64,0.8628747027232699
0.3,0.1,0.03,0.03,0.3,1.7251279010767826e-06,3.9325314738526203,17.449322285876704,75,0.8982366516463868
0.3,0.1,0.03,0.1,0.01,0.0003159769217003276,3.3027744320690964,10.962586821412785,14,0.8425229448243245
0.3,0.1,0.03,0.1,0.03,0.00020100504977328088,4.645238662041555,17.644831957839887,26,0.8839688090128873
0.3,0.1,0.03,0.1,0.1,0.00011273701190704326,3.86956466592509,13.989860129852698,23,0.8566581686172114
0.3,0.1,0.03,0.1,0.3,1.4343498325821076e-05,3.9017736146041586,14.76008490875925,44,0.928936461793534
0.3,0.1,0.03,0.3,0.01,0.0264046971577263,4.635298165345501,15.04320349390986,8,0.7103919488248748
0.3,0.1,0.03,0.3,0.03,0.02214262739417456,4.300889862227421,13.244729539610837,9,0.6925635336911092
0.3,0.1,0.03,0.3,0.1,0.014188994016464286,4.492920740698948,14.527287460947921,9,0.7249606691999241
0.3,0.1,0.03,0.3,0.3,0.005024869594212235,3.8903275657240055,12.143934978694794,10,0.7327748784178711
0.3,0.3,0.03,0.01,0.01,0.2499844399037163,2.1138574887053894,5.135096393385993,3,0.19232379465894386
0.3,0.3,0.03,0.01,0.03,0.0637511010135385,2.2496502538712875,6.298953155776779,4,0.27470284935918104
0.3,0.3,0.03,0.01,0.1,0.029817235678872466,3.0765615137296565,9.001244498477627,5,0.5671307065778446
0.3,0.3,0.03,0.01,0.3,0.007344359096462137,5.478149282211367,15.58673675021542,5,0.5524821726856471
0.3,0.3,0.03,0.03,0.01,0.4877087729527636,2.3758719000400856,4.751743800080171,2,0.200790763398364
0.3,0.3,0.03,0.03,0.03,0.2460455645130848,2.049820083978804,5.0172122240752595,3,0.2152719388358394
0.3,0.3,0.03,0.03,0.1,0.03654115299502111,3.0156925768406833,8.28632633899389,4,0.5362401176980784
0.3,0.3,0.03,0.03,0.3,0.009081845359369803,3.060009802418924,9.61231877541155,6,0.5455658312402967
0.3,0.3,0.03,0.1,0.01,1.3988066782118818,2.3313417336550275,4.662683467310055,2,0.21807593273274267
0.3,0.3,0.03,0.1,0.03,1.1147459410085327,2.3274319200491367,4.654863840098273,2,0.19705537386969943
0.3,0.3,0.03,0.1,0.1,0.26064408992210975,2.2848085090910883,5.541001339151779,3,0.20051513469225477
0.3,0.3,0.03,0.1,0.3,0.018929918615614452,2.9074623877287515,8.584982808998351,5,0.5546778151128887
0.3,0.3,0.03,0.3,0.01,4.394048807042796,1.7115388562027647,3.4230777124055294,2,0.1976013201959574
0.3,0.3,0.03,0.3,0.03,4.144004638559842,1.9199993662628598,3.8399987325257197,2,0.20929093999823375
0.3,0.3,0.03,0.3,0.1,2.8628689980903594,1.8148813063043714,3.6297626126087428,2,0.21236412174066047
0.3,0.3,0.03,0.3,0.3,0.22705773812508329,2.5190319188037993,6.100513796279143,3,0.27627919258864403
0.01,0.01,0.1,0.01,0.01,0.29926511251927085,0.13103105822284705,0.3421982523953129,4,0.07567487209816726
0.01,0.01,0.1,0.01,0.03,0.2886416982508594,0.08531591693391884,0.18137244771312586,3,0.08081924192232476
0.01,0.01,0.1,0.01,0.1,0.24118361901556087,0.33634761983013395,0.7763663165701205,3,0.08280215392341597
0.01,0.01,0.1,0.01,0.3,0.12428603009052461,0.24459147604016207,0.5105293134240148,4,0.11279276814202241
